"安装日期","生命周期","国家","应用","版本","买量渠道","注册用户","广告类型","变现渠道","曝光人数","曝光次数","广告收益","点击次数"
2026-07-28,"1",jo,RM12,"1.0.5",facebook,,int,audience-network,40,80,0.3229232327,36
2026-07-28,"3",jo,RM12,"1.0.5",facebook,,int,audience-network,12,14,0.1123063591,4
2026-07-28,"0",jo,RM12,"1.0.5",facebook,,int,audience-network,156,362,1.4312734616,94
2026-07-28,"2",jo,RM12,"1.0.5",facebook,,int,audience-network,17,31,0.1371509909,5
2026-07-28,"0",jo,RM12,"1.0.5",facebook,,int,mintegral,127,176,0.1976593197,94
2026-07-28,"1",jo,RM12,"1.0.5",facebook,,int,mintegral,23,28,0.0233808542,15
2026-07-28,"2",jo,RM12,"1.0.5",facebook,,int,mintegral,17,23,0.0267546136,12
2026-07-28,"0",jo,RM12,"1.0.5",facebook,,int,vungle,124,237,0.7535016965,207
2026-07-28,"2",jo,RM12,"1.0.5",facebook,,int,vungle,14,17,0.0301805034,10
2026-07-28,"1",jo,RM12,"1.0.5",facebook,,int,vungle,20,30,0.0259876234,24
2026-07-28,"4",jo,RM12,"1.0.5",facebook,,nav,admob,14,24,0.0141981870,7
2026-07-28,"3",jo,RM12,"1.0.5",facebook,,nav,admob,26,42,0.0389940370,10
2026-07-28,"0",jo,RM12,"1.0.5",facebook,,nav,admob,284,601,9.0604842949,236
2026-07-28,"2",jo,RM12,"1.0.5",facebook,,nav,admob,26,48,0.2302827630,12
2026-07-28,"1",jo,RM12,"1.0.5",facebook,,nav,admob,52,116,0.6542173500,35
2026-07-28,"3",jo,RM12,"1.0.5",facebook,,nav,audience-network,12,16,0.0123624009,4
2026-07-28,"1",jo,RM12,"1.0.5",facebook,,nav,audience-network,53,117,0.6357256514,31
2026-07-28,"2",jo,RM12,"1.0.5",facebook,,nav,audience-network,25,40,0.1855441102,8
2026-07-28,"0",jo,RM12,"1.0.5",facebook,,nav,audience-network,313,803,14.2138267281,356
2026-07-28,ALL,ke,RM12,"1.0.5",facebook,685,ALL,ALL,547,3602,58.7603382040,1744
2026-07-28,ALL,ke,RM12,"1.0.5",unknown,20,ALL,ALL,10,27,0.4946509465,12
2026-07-28,ALL,ke,RM12,"1.0.5",Google Organic Search,16,ALL,ALL,0,0,0.0000000000,0
2026-07-28,"2",ke,RM12,"1.0.5",facebook,,int,admob,11,42,0.1443838140,5
2026-07-28,"1",ke,RM12,"1.0.5",facebook,,int,admob,29,75,0.2939485130,14
2026-07-28,"0",ke,RM12,"1.0.5",facebook,,int,admob,240,561,5.9347165690,200
2026-07-28,"1",ke,RM12,"1.0.5",facebook,,int,audience-network,22,57,0.2478950328,28
2026-07-28,"0",ke,RM12,"1.0.5",facebook,,int,audience-network,227,490,6.0202294204,228
2026-07-28,"0",ke,RM12,"1.0.5",facebook,,int,mintegral,60,73,0.1920723215,51
2026-07-28,"1",ke,RM12,"1.0.5",facebook,,int,pangle,12,21,0.0376123600,16
2026-07-28,"0",ke,RM12,"1.0.5",facebook,,int,pangle,25,35,0.1236759200,16
2026-07-28,"0",ke,RM12,"1.0.5",facebook,,int,vungle,26,34,0.1352975252,34
2026-07-28,"4",ke,RM12,"1.0.5",facebook,,nav,admob,10,28,0.1135437210,0
2026-07-28,"0",ke,RM12,"1.0.5",facebook,,nav,admob,217,525,5.3156796181,207
2026-07-28,"1",ke,RM12,"1.0.5",facebook,,nav,admob,28,64,0.2972093190,16
2026-07-28,"2",ke,RM12,"1.0.5",facebook,,nav,admob,19,54,0.3158926760,23
2026-07-28,"1",ke,RM12,"1.0.5",facebook,,nav,audience-network,26,45,0.7402292533,32
2026-07-28,"2",ke,RM12,"1.0.5",facebook,,nav,audience-network,21,48,0.3646598793,23
2026-07-28,"3",ke,RM12,"1.0.5",facebook,,nav,audience-network,12,17,0.1964575712,2
2026-07-28,"0",ke,RM12,"1.0.5",facebook,,nav,audience-network,444,972,36.5906575226,683
2026-07-28,ALL,kg,RM12,"1.0.5",facebook,103,ALL,ALL,91,327,7.5686627640,173
2026-07-28,"0",kg,RM12,"1.0.5",facebook,,int,admob,51,73,0.9277010900,29
2026-07-28,"0",kg,RM12,"1.0.5",facebook,,int,audience-network,18,20,0.1812434100,7
2026-07-28,"0",kg,RM12,"1.0.5",facebook,,int,mintegral,11,12,0.0196408500,8
2026-07-28,"0",kg,RM12,"1.0.5",facebook,,nav,admob,60,90,2.6812884743,59
2026-07-28,"0",kg,RM12,"1.0.5",facebook,,nav,audience-network,60,101,3.5636474557,58
2026-07-28,ALL,ki,RM12,"1.0.5",facebook,11,ALL,ALL,10,31,0.4215048757,14
2026-07-28,ALL,kz,RM12,"1.0.5",facebook,258,ALL,ALL,239,2544,34.2233488858,873
2026-07-28,"1",kz,RM12,"1.0.5",facebook,,int,admob,29,110,0.3669169800,46
2026-07-28,"4",kz,RM12,"1.0.5",facebook,,int,admob,10,57,0.2759633000,11
2026-07-28,"3",kz,RM12,"1.0.5",facebook,,int,admob,12,43,0.1103574500,4
2026-07-28,"0",kz,RM12,"1.0.5",facebook,,int,admob,130,313,2.1947417430,59
2026-07-28,"0",kz,RM12,"1.0.5",facebook,,int,audience-network,66,97,0.8008094357,24
2026-07-28,"1",kz,RM12,"1.0.5",facebook,,int,audience-network,15,37,0.2078419552,7
2026-07-28,"1",kz,RM12,"1.0.5",facebook,,int,mintegral,13,20,0.0425755850,9
2026-07-28,"0",kz,RM12,"1.0.5",facebook,,int,mintegral,36,77,0.3920119736,26
2026-07-28,"0",kz,RM12,"1.0.5",facebook,,int,pangle,20,42,0.3058219100,22
2026-07-28,"0",kz,RM12,"1.0.5",facebook,,int,vungle,33,48,0.1415283109,32
2026-07-28,"2",kz,RM12,"1.0.5",facebook,,nav,admob,17,57,0.2093516080,2
2026-07-28,"4",kz,RM12,"1.0.5",facebook,,nav,admob,10,66,0.2021244120,0
2026-07-28,"3",kz,RM12,"1.0.5",facebook,,nav,admob,12,38,0.3995863410,4
2026-07-28,"1",kz,RM12,"1.0.5",facebook,,nav,admob,33,91,0.7402154375,18
2026-07-28,"0",kz,RM12,"1.0.5",facebook,,nav,admob,168,338,10.6721670830,168
2026-07-28,"0",kz,RM12,"1.0.5",facebook,,nav,audience-network,164,363,14.0041612293,193
2026-07-28,"2",kz,RM12,"1.0.5",facebook,,nav,audience-network,13,16,0.1619010266,2
2026-07-28,"1",kz,RM12,"1.0.5",facebook,,nav,audience-network,30,74,0.7279129150,13
2026-07-28,ALL,lc,RM12,"1.0.5",facebook,11,ALL,ALL,10,27,0.8556979527,17
2026-07-28,ALL,lr,RM12,"1.0.5",facebook,210,ALL,ALL,184,533,10.1177084214,403
2026-07-28,"0",lr,RM12,"1.0.5",facebook,,int,admob,63,88,1.2659567530,38
2026-07-28,"0",lr,RM12,"1.0.5",facebook,,int,audience-network,60,72,1.2158271287,47
2026-07-28,"0",lr,RM12,"1.0.5",facebook,,nav,admob,83,147,2.2396069351,120
2026-07-28,"0",lr,RM12,"1.0.5",facebook,,nav,audience-network,112,172,4.6707150723,158
2026-07-28,ALL,ls,RM12,"1.0.5",facebook,29,ALL,ALL,22,60,0.5483694381,29
2026-07-28,"0",ls,RM12,"1.0.5",facebook,,nav,admob,12,18,0.1841985036,7
2026-07-28,"0",ls,RM12,"1.0.5",facebook,,nav,audience-network,11,12,0.1569292170,14
2026-07-28,ALL,lt,RM12,"1.0.5",facebook,18,ALL,ALL,16,127,5.3585191147,42
2026-07-28,"0",lt,RM12,"1.0.5",facebook,,int,admob,12,19,0.3992191520,3
2026-07-28,"0",lt,RM12,"1.0.5",facebook,,nav,admob,12,20,0.9054733190,8
2026-07-28,"0",lt,RM12,"1.0.5",facebook,,nav,audience-network,12,38,2.6266732423,14
2026-07-28,ALL,lv,RM12,"1.0.5",facebook,11,ALL,ALL,11,74,3.9261100199,33
2026-07-28,ALL,ly,RM12,"1.0.5",facebook,154,ALL,ALL,132,1001,4.2238407758,322
2026-07-28,"0",ly,RM12,"1.0.5",facebook,,int,admob,51,145,0.3962580690,24
2026-07-28,"0",ly,RM12,"1.0.5",facebook,,int,audience-network,82,165,0.5444444098,44
2026-07-28,"1",ly,RM12,"1.0.5",facebook,,int,audience-network,13,37,0.0339250218,28
2026-07-28,"2",ly,RM12,"1.0.5",facebook,,int,audience-network,10,12,0.0195644073,2
2026-07-28,"0",ly,RM12,"1.0.5",facebook,,int,mintegral,16,36,0.0184036481,24
2026-07-28,"0",ly,RM12,"1.0.5",facebook,,nav,admob,57,120,0.7476594360,41
2026-07-28,"1",ly,RM12,"1.0.5",facebook,,nav,admob,12,32,0.0931433910,5
2026-07-28,"1",ly,RM12,"1.0.5",facebook,,nav,audience-network,10,59,0.0454157562,11
2026-07-28,"0",ly,RM12,"1.0.5",facebook,,nav,audience-network,104,227,2.1794997172,115
2026-07-28,ALL,ma,RM12,"1.0.5",unknown,27,ALL,ALL,17,26,0.4656146965,8
2026-07-28,ALL,ma,RM12,"1.0.5",Google Organic Search,28,ALL,ALL,0,0,0.0000000000,0
2026-07-28,ALL,ma,RM12,"1.0.6",facebook,16,ALL,ALL,8,38,0.0387114598,8
2026-07-28,ALL,ma,RM12,"1.0.5",facebook,813,ALL,ALL,703,5907,46.7274740405,2602
2026-07-28,"2",ma,RM12,"1.0.5",facebook,,int,admob,24,63,0.0540885670,4
2026-07-28,"1",ma,RM12,"1.0.5",facebook,,int,admob,60,196,0.6078505420,39
2026-07-28,"4",ma,RM12,"1.0.5",facebook,,int,admob,13,22,0.0381185820,7
2026-07-28,"5",ma,RM12,"1.0.5",facebook,,int,admob,13,36,0.0560933610,9
2026-07-28,"0",ma,RM12,"1.0.5",facebook,,int,admob,398,1070,6.4473550195,292
2026-07-28,"3",ma,RM12,"1.0.5",facebook,,int,admob,23,60,0.1011726660,4
2026-07-28,"7",ma,RM12,"1.0.5",facebook,,int,admob,11,20,0.0251980770,6
2026-07-28,"2",ma,RM12,"1.0.5",facebook,,int,audience-network,20,52,0.0376384647,18
2026-07-28,"5",ma,RM12,"1.0.5",facebook,,int,audience-network,11,22,0.0833645668,3
2026-07-28,"1",ma,RM12,"1.0.5",facebook,,int,audience-network,43,96,0.2365420559,43
2026-07-28,"3",ma,RM12,"1.0.5",facebook,,int,audience-network,10,25,0.0357134995,10
2026-07-28,"0",ma,RM12,"1.0.5",facebook,,int,audience-network,241,507,2.1858719633,175
2026-07-28,"3",ma,RM12,"1.0.5",facebook,,int,mintegral,11,15,0.0190605495,13
2026-07-28,"0",ma,RM12,"1.0.5",facebook,,int,mintegral,152,224,0.3407673159,181
2026-07-28,"1",ma,RM12,"1.0.5",facebook,,int,mintegral,19,28,0.0358300098,18
2026-07-28,"2",ma,RM12,"1.0.5",facebook,,int,mintegral,11,14,0.0103527793,6
2026-07-28,"3",ma,RM12,"1.0.5",facebook,,int,pangle,22,50,0.1228123700,35
2026-07-28,"2",ma,RM12,"1.0.5",facebook,,int,pangle,18,27,0.0305974300,14
2026-07-28,"4",ma,RM12,"1.0.5",facebook,,int,pangle,13,44,0.0481828100,42
2026-07-28,"0",ma,RM12,"1.0.5",facebook,,int,pangle,115,244,1.8793310800,135
2026-07-28,"1",ma,RM12,"1.0.5",facebook,,int,pangle,39,78,0.1985531300,43
2026-07-28,"1",ma,RM12,"1.0.5",facebook,,int,vungle,16,34,0.0338059426,38
2026-07-28,"0",ma,RM12,"1.0.5",facebook,,int,vungle,81,134,0.3054203138,134
2026-07-28,"2",ma,RM12,"1.0.5",facebook,,int,vungle,10,22,0.0140852790,14
2026-07-28,"4",ma,RM12,"1.0.5",facebook,,nav,admob,16,22,0.1990714540,5
2026-07-28,"6",ma,RM12,"1.0.5",facebook,,nav,admob,10,13,0.0085077130,7
2026-07-28,"7",ma,RM12,"1.0.5",facebook,,nav,admob,10,12,0.0432865251,2
2026-07-28,"5",ma,RM12,"1.0.5",facebook,,nav,admob,11,21,0.0419444200,2
2026-07-28,"0",ma,RM12,"1.0.5",facebook,,nav,admob,418,992,11.6888368514,413
2026-07-28,"3",ma,RM12,"1.0.5",facebook,,nav,admob,21,42,0.1136852510,12
2026-07-28,"2",ma,RM12,"1.0.5",facebook,,nav,admob,26,50,0.1715125090,9
2026-07-28,"1",ma,RM12,"1.0.5",facebook,,nav,admob,69,139,0.5988923343,39
2026-07-28,"5",ma,RM12,"1.0.5",facebook,,nav,audience-network,11,26,0.1101407849,0
2026-07-28,"3",ma,RM12,"1.0.5",facebook,,nav,audience-network,15,37,0.0602618884,4
2026-07-28,"4",ma,RM12,"1.0.5",facebook,,nav,audience-network,11,26,0.0369347905,4
2026-07-28,"0",ma,RM12,"1.0.5",facebook,,nav,audience-network,491,1078,19.8162012853,676
2026-07-28,"1",ma,RM12,"1.0.5",facebook,,nav,audience-network,62,104,0.5051000947,24
2026-07-28,"2",ma,RM12,"1.0.5",facebook,,nav,audience-network,31,52,0.0736887449,2
2026-07-28,ALL,md,RM12,"1.0.5",facebook,122,ALL,ALL,118,485,19.1779142878,262
2026-07-28,"0",md,RM12,"1.0.5",facebook,,int,admob,58,78,1.2071571500,27
2026-07-28,"0",md,RM12,"1.0.5",facebook,,int,audience-network,33,49,0.9524329478,20
2026-07-28,"0",md,RM12,"1.0.5",facebook,,int,vungle,17,18,0.3137955635,9
2026-07-28,"0",md,RM12,"1.0.5",facebook,,nav,admob,61,92,3.8275192590,58
2026-07-28,"0",md,RM12,"1.0.5",facebook,,nav,audience-network,92,196,11.8030065063,129
2026-07-28,ALL,mg,RM12,"1.0.5",facebook,41,ALL,ALL,30,85,1.6134963474,54
2026-07-28,"0",mg,RM12,"1.0.5",facebook,,int,audience-network,11,12,0.1011260394,4
2026-07-28,"0",mg,RM12,"1.0.5",facebook,,nav,admob,16,28,0.8535047350,18
2026-07-28,"0",mg,RM12,"1.0.5",facebook,,nav,audience-network,15,23,0.3201062364,18
2026-07-28,ALL,ml,RM12,"1.0.5",facebook,42,ALL,ALL,41,141,1.6714305603,104
2026-07-28,"0",ml,RM12,"1.0.5",facebook,,int,admob,21,25,0.1512108260,9
2026-07-28,"0",ml,RM12,"1.0.5",facebook,,nav,admob,19,32,0.3980517485,27
2026-07-28,"0",ml,RM12,"1.0.5",facebook,,nav,audience-network,28,39,0.7304682898,41
2026-07-28,ALL,mn,RM12,"1.0.5",facebook,20,ALL,ALL,18,61,1.4391206713,48
2026-07-28,"0",mn,RM12,"1.0.5",facebook,,nav,admob,11,13,0.2886980710,9
2026-07-28,"0",mn,RM12,"1.0.5",facebook,,nav,audience-network,11,27,0.9285585469,29
2026-07-28,ALL,mr,RM12,"1.0.5",facebook,60,ALL,ALL,55,260,1.7213300404,171
2026-07-28,"0",mr,RM12,"1.0.5",facebook,,int,admob,20,32,0.1869418810,10
2026-07-28,"0",mr,RM12,"1.0.5",facebook,,int,audience-network,22,39,0.2236456314,11
2026-07-28,"0",mr,RM12,"1.0.5",facebook,,int,vungle,32,47,0.3376658189,25
2026-07-28,"0",mr,RM12,"1.0.5",facebook,,nav,admob,24,39,0.2863047700,28
2026-07-28,"0",mr,RM12,"1.0.5",facebook,,nav,audience-network,40,72,0.5127074323,78
2026-07-28,ALL,mt,RM12,"1.0.5",facebook,10,ALL,ALL,8,24,2.0451654369,14
2026-07-28,ALL,mu,RM12,"1.0.5",facebook,15,ALL,ALL,12,31,0.4477583260,22
2026-07-28,ALL,mw,RM12,"1.0.5",facebook,109,ALL,ALL,96,352,4.9693974908,200
2026-07-28,"0",mw,RM12,"1.0.5",facebook,,int,admob,44,63,0.5057580050,21
2026-07-28,"0",mw,RM12,"1.0.5",facebook,,int,audience-network,26,31,0.3230897405,18
2026-07-28,"0",mw,RM12,"1.0.5",facebook,,nav,admob,59,106,1.4441264412,66
2026-07-28,"0",mw,RM12,"1.0.5",facebook,,nav,audience-network,61,91,2.2594524866,79
2026-07-28,ALL,mx,RM12,"1.0.5",facebook,9010,ALL,ALL,7571,59954,1585.6435232629,26103
2026-07-28,ALL,mx,RM12,"1.0.5",unknown,171,ALL,ALL,115,224,10.0984404294,78
2026-07-28,ALL,mx,RM12,"1.0.5",Google Organic Search,183,ALL,ALL,0,0,0.0000000000,0
2026-07-28,ALL,mx,RM12,"1.0.2",facebook,12,ALL,ALL,0,0,0.0000000000,0
2026-07-28,ALL,mx,RM12,"1.0.6",facebook,271,ALL,ALL,143,753,4.1975365298,244
2026-07-28,"6",mx,RM12,"1.0.5",facebook,,int,admob,145,496,2.9163972040,93
2026-07-28,"7",mx,RM12,"1.0.5",facebook,,int,admob,91,245,1.3076479267,67
2026-07-28,"4",mx,RM12,"1.0.5",facebook,,int,admob,243,911,5.0434362432,231
2026-07-28,"2",mx,RM12,"1.0.5",facebook,,int,admob,368,1051,8.0377844576,268
2026-07-28,"6",mx,RM12,"1.0.6",facebook,,int,admob,11,46,0.0961918530,4
2026-07-28,"0",mx,RM12,"1.0.5",unknown,,int,admob,14,18,0.5455740960,3
2026-07-28,"3",mx,RM12,"1.0.5",facebook,,int,admob,282,1053,7.9239385739,245
2026-07-28,"7",mx,RM12,"1.0.6",facebook,,int,admob,49,144,0.7600878188,48
2026-07-28,"1",mx,RM12,"1.0.5",facebook,,int,admob,705,2463,19.4284561060,620
2026-07-28,"0",mx,RM12,"1.0.5",facebook,,int,admob,2970,7984,109.4941632543,2265
2026-07-28,"5",mx,RM12,"1.0.6",facebook,,int,admob,10,22,0.0771690900,3
2026-07-28,"5",mx,RM12,"1.0.5",facebook,,int,admob,192,677,4.4129701890,176
2026-07-28,"7",mx,RM12,"1.0.5",facebook,,int,audience-network,36,47,0.4672559122,15
2026-07-28,"1",mx,RM12,"1.0.5",facebook,,int,audience-network,438,897,12.7097679111,326
2026-07-28,"2",mx,RM12,"1.0.5",facebook,,int,audience-network,263,644,5.9862280512,245
2026-07-28,"7",mx,RM12,"1.0.6",facebook,,int,audience-network,33,50,0.4651979935,20
2026-07-28,"6",mx,RM12,"1.0.5",facebook,,int,audience-network,95,188,1.6235911056,69
2026-07-28,"4",mx,RM12,"1.0.5",facebook,,int,audience-network,142,322,2.4880001644,108
2026-07-28,"5",mx,RM12,"1.0.5",facebook,,int,audience-network,116,223,2.0927182749,78
2026-07-28,"3",mx,RM12,"1.0.5",facebook,,int,audience-network,142,272,2.3888233096,106
2026-07-28,"0",mx,RM12,"1.0.5",facebook,,int,audience-network,2274,4288,87.2846138160,1460
2026-07-28,"0",mx,RM12,"1.0.5",facebook,,int,mintegral,563,805,4.8942406776,431
2026-07-28,"2",mx,RM12,"1.0.5",facebook,,int,mintegral,61,99,0.4994642905,50
2026-07-28,"7",mx,RM12,"1.0.6",facebook,,int,mintegral,11,14,0.0974411831,4
2026-07-28,"5",mx,RM12,"1.0.5",facebook,,int,mintegral,43,53,0.2715510567,25
2026-07-28,"1",mx,RM12,"1.0.5",facebook,,int,mintegral,166,270,1.2369453405,127
2026-07-28,"7",mx,RM12,"1.0.5",facebook,,int,mintegral,17,23,0.0492889610,10
2026-07-28,"4",mx,RM12,"1.0.5",facebook,,int,mintegral,38,54,0.2478014500,26
2026-07-28,"6",mx,RM12,"1.0.5",facebook,,int,mintegral,32,48,0.1126103371,19
2026-07-28,"3",mx,RM12,"1.0.5",facebook,,int,mintegral,39,57,0.1319329833,31
2026-07-28,"7",mx,RM12,"1.0.6",facebook,,int,pangle,17,64,0.1762229600,47
2026-07-28,"6",mx,RM12,"1.0.5",facebook,,int,pangle,29,96,0.2492063400,58
2026-07-28,"3",mx,RM12,"1.0.5",facebook,,int,pangle,90,326,0.9622678810,199
2026-07-28,"5",mx,RM12,"1.0.5",facebook,,int,pangle,50,164,0.6078228200,97
2026-07-28,"7",mx,RM12,"1.0.5",facebook,,int,pangle,20,76,0.2147845500,41
2026-07-28,"1",mx,RM12,"1.0.5",facebook,,int,pangle,248,1026,3.2065138500,696
2026-07-28,"0",mx,RM12,"1.0.5",facebook,,int,pangle,485,2079,7.8409579198,1476
2026-07-28,"2",mx,RM12,"1.0.5",facebook,,int,pangle,139,517,1.4285897400,339
2026-07-28,"4",mx,RM12,"1.0.5",facebook,,int,pangle,76,427,1.2186405300,329
2026-07-28,"6",mx,RM12,"1.0.5",facebook,,int,vungle,42,85,0.2593709612,47
2026-07-28,"1",mx,RM12,"1.0.5",facebook,,int,vungle,163,345,1.5048232375,220
2026-07-28,"4",mx,RM12,"1.0.5",facebook,,int,vungle,72,131,0.5480688637,90
2026-07-28,"7",mx,RM12,"1.0.5",facebook,,int,vungle,24,49,0.1406892058,28
2026-07-28,"3",mx,RM12,"1.0.5",facebook,,int,vungle,64,121,0.6271142085,58
2026-07-28,"0",mx,RM12,"1.0.5",facebook,,int,vungle,502,887,5.6566326356,621
2026-07-28,"5",mx,RM12,"1.0.5",facebook,,int,vungle,63,102,0.5077249023,83
2026-07-28,"2",mx,RM12,"1.0.5",facebook,,int,vungle,97,223,0.7927665537,129
2026-07-28,"7",mx,RM12,"1.0.6",facebook,,int,vungle,16,55,0.1876356765,35
2026-07-28,"1",mx,RM12,"1.0.5",facebook,,nav,admob,763,2009,25.1553407865,543
2026-07-28,"7",mx,RM12,"1.0.6",facebook,,nav,admob,50,123,0.6325472166,17
2026-07-28,"6",mx,RM12,"1.0.6",facebook,,nav,admob,11,20,0.1456978724,2
2026-07-28,"5",mx,RM12,"1.0.5",facebook,,nav,admob,194,465,4.1734561555,95
2026-07-28,"3",mx,RM12,"1.0.5",facebook,,nav,admob,278,743,7.5371338670,148
2026-07-28,"0",mx,RM12,"1.0.5",unknown,,nav,admob,34,42,2.8178767530,17
2026-07-28,"7",mx,RM12,"1.0.5",facebook,,nav,admob,76,161,1.1469072061,26
2026-07-28,"2",mx,RM12,"1.0.5",facebook,,nav,admob,391,961,11.9936100503,245
2026-07-28,"6",mx,RM12,"1.0.5",facebook,,nav,admob,139,327,2.7636596618,80
2026-07-28,"0",mx,RM12,"1.0.5",facebook,,nav,admob,4284,9381,403.4938942537,4618
2026-07-28,"4",mx,RM12,"1.0.5",facebook,,nav,admob,232,614,4.5934716773,121
2026-07-28,"0",mx,RM12,"1.0.5",unknown,,nav,audience-network,36,47,4.4866310865,14
2026-07-28,"1",mx,RM12,"1.0.5",facebook,,nav,audience-network,861,1650,38.4653027797,690
2026-07-28,"2",mx,RM12,"1.0.5",facebook,,nav,audience-network,425,813,13.5466484217,280
2026-07-28,"7",mx,RM12,"1.0.6",facebook,,nav,audience-network,42,60,0.5341041231,19
2026-07-28,"4",mx,RM12,"1.0.5",facebook,,nav,audience-network,209,394,4.1420608002,96
2026-07-28,"0",mx,RM12,"1.0.5",facebook,,nav,audience-network,5167,11335,746.9455523092,7130
2026-07-28,"3",mx,RM12,"1.0.5",facebook,,nav,audience-network,234,434,5.0169238070,154
2026-07-28,"6",mx,RM12,"1.0.5",facebook,,nav,audience-network,121,182,2.2671995040,78
2026-07-28,"7",mx,RM12,"1.0.5",facebook,,nav,audience-network,65,85,1.6295971224,43
2026-07-28,"5",mx,RM12,"1.0.5",facebook,,nav,audience-network,156,261,4.0693166810,78
2026-07-28,"3",mx,RM12,"1.0.5",facebook,,open,admob,12,17,0.0840666470,2
2026-07-28,"5",mx,RM12,"1.0.5",facebook,,open,admob,10,12,0.0469904790,3
2026-07-28,"0",mx,RM12,"1.0.5",unknown,,open,admob,33,70,0.8472390820,15
2026-07-28,"1",mx,RM12,"1.0.5",facebook,,open,admob,43,105,0.4288871070,18
2026-07-28,"0",mx,RM12,"1.0.5",facebook,,open,admob,84,126,0.9480901840,49
2026-07-28,"2",mx,RM12,"1.0.5",facebook,,open,admob,21,40,0.3576779880,4
2026-07-28,ALL,my,RM12,"1.0.5",facebook,80,ALL,ALL,73,464,18.8209644956,227
2026-07-28,"0",my,RM12,"1.0.5",facebook,,int,admob,32,76,1.5587423650,15
2026-07-28,"0",my,RM12,"1.0.5",facebook,,int,audience-network,15,28,0.8769848475,8
2026-07-28,"0",my,RM12,"1.0.5",facebook,,int,pangle,14,63,0.4324526300,40
2026-07-28,"0",my,RM12,"1.0.5",facebook,,nav,admob,46,105,4.2646913550,46
2026-07-28,"0",my,RM12,"1.0.5",facebook,,nav,audience-network,51,114,9.5892920012,80
2026-07-28,ALL,mz,RM12,"1.0.5",facebook,63,ALL,ALL,50,181,4.4008638658,118
2026-07-28,"0",mz,RM12,"1.0.5",facebook,,int,admob,15,24,0.3123638960,8
2026-07-28,"0",mz,RM12,"1.0.5",facebook,,int,audience-network,16,23,0.5267797121,12
2026-07-28,"0",mz,RM12,"1.0.5",facebook,,nav,admob,23,40,0.7232003140,29
2026-07-28,"0",mz,RM12,"1.0.5",facebook,,nav,audience-network,38,72,2.3893974436,47
2026-07-28,ALL,na,RM12,"1.0.5",facebook,88,ALL,ALL,74,253,6.4760992599,143
2026-07-28,"0",na,RM12,"1.0.5",facebook,,int,admob,33,46,0.7794645170,15
2026-07-28,"0",na,RM12,"1.0.5",facebook,,int,audience-network,19,27,0.3601260058,12
2026-07-28,"0",na,RM12,"1.0.5",facebook,,nav,admob,45,74,2.4085215340,48
2026-07-28,"0",na,RM12,"1.0.5",facebook,,nav,audience-network,51,87,2.7424382946,58
2026-07-28,ALL,ne,RM12,"1.0.5",facebook,21,ALL,ALL,19,63,0.6836512585,27
2026-07-28,"0",ne,RM12,"1.0.5",facebook,,int,admob,12,20,0.1597227110,7
2026-07-28,"0",ne,RM12,"1.0.5",facebook,,nav,admob,10,12,0.0999946730,6
2026-07-28,"0",ne,RM12,"1.0.5",facebook,,nav,audience-network,12,20,0.3556201308,11
2026-07-28,ALL,ng,RM12,"1.0.5",facebook,3490,ALL,ALL,2988,23318,337.4620406838,10538
2026-07-28,ALL,ng,RM12,"1.0.5",Google Organic Search,140,ALL,ALL,0,0,0.0000000000,0
2026-07-28,ALL,ng,RM12,"1.0.6",facebook,21,ALL,ALL,3,84,0.0847351603,11
2026-07-28,ALL,ng,RM12,"1.0.5",unknown,110,ALL,ALL,67,180,3.7091451062,82
2026-07-28,"6",ng,RM12,"1.0.5",facebook,,int,admob,52,213,0.9082536312,76
2026-07-28,"5",ng,RM12,"1.0.5",facebook,,int,admob,66,283,1.3158882740,113
2026-07-28,"2",ng,RM12,"1.0.5",facebook,,int,admob,103,365,1.8217774963,82
2026-07-28,"0",ng,RM12,"1.0.5",unknown,,int,admob,14,17,0.3850100780,10
2026-07-28,"3",ng,RM12,"1.0.5",facebook,,int,admob,90,245,1.5774558205,77
2026-07-28,"0",ng,RM12,"1.0.5",facebook,,int,admob,1457,3789,55.2714178632,1312
2026-07-28,"1",ng,RM12,"1.0.5",facebook,,int,admob,225,735,6.2797903599,197
2026-07-28,"7",ng,RM12,"1.0.5",facebook,,int,admob,48,178,0.7271726168,36
2026-07-28,"4",ng,RM12,"1.0.5",facebook,,int,admob,66,150,1.1368456313,40
2026-07-28,"5",ng,RM12,"1.0.5",facebook,,int,audience-network,49,152,0.5900000955,81
2026-07-28,"4",ng,RM12,"1.0.5",facebook,,int,audience-network,36,45,0.3524765686,16
2026-07-28,"6",ng,RM12,"1.0.5",facebook,,int,audience-network,37,94,0.5952059748,74
2026-07-28,"2",ng,RM12,"1.0.5",facebook,,int,audience-network,86,167,1.1282651667,94
2026-07-28,"1",ng,RM12,"1.0.5",facebook,,int,audience-network,141,392,3.3393368299,171
2026-07-28,"0",ng,RM12,"1.0.5",facebook,,int,audience-network,1054,2219,30.5862953975,904
2026-07-28,"7",ng,RM12,"1.0.5",facebook,,int,audience-network,30,73,0.4829300950,61
2026-07-28,"3",ng,RM12,"1.0.5",facebook,,int,audience-network,59,123,0.7601326857,44
2026-07-28,"1",ng,RM12,"1.0.5",facebook,,int,mintegral,67,85,0.2755505710,48
2026-07-28,"2",ng,RM12,"1.0.5",facebook,,int,mintegral,29,42,0.1285322423,30
