"日期","国家","应用","渠道","版本","注册用户","广告场景","曝光人数","曝光次数","广告收益","点击次数"
2026-05-28,ke,RM06B,facebook,"1.3.5",145,cl_open,56,64,2.7957000000,69
2026-05-28,ke,RM06B,facebook,"1.3.5",145,cscp,10,11,0.0656500000,7
2026-05-28,ke,RM06B,facebook,"1.3.5",145,ho_open,73,199,2.1348000000,113
2026-05-28,ke,RM06B,facebook,"1.3.5",145,ngdcp,35,35,0.7061000000,27
2026-05-28,ke,RM06B,facebook,"1.3.5",145,offlcp,11,11,0.0222000000,3
2026-05-28,ke,RM06B,facebook,"1.3.5",145,searcp,26,41,0.1928000000,25
2026-05-28,ke,RM06B,facebook,"1.3.5",145,splcp,58,110,1.1030000000,58
2026-05-28,ke,RM06B,facebook,"1.3.5",145,xzcp,56,234,1.3006000000,109
2026-05-28,mx,RM06B,facebook,"1.3.3",63,ALL,37,243,4.9206000000,118
2026-05-28,mx,RM06B,facebook,"1.3.3",63,albcp,10,11,0.1064500000,3
2026-05-28,mx,RM06B,facebook,"1.3.3",63,cl_open,21,23,1.2013500000,23
2026-05-28,mx,RM06B,facebook,"1.3.3",63,ho_open,19,94,1.6696500000,41
2026-05-28,mx,RM06B,facebook,"1.3.3",63,ngdcp,15,15,0.4193500000,4
2026-05-28,mx,RM06B,facebook,"1.3.3",63,splcp,18,26,0.5984000000,3
2026-05-28,mx,RM06B,facebook,"1.3.3",63,xzcp,11,41,0.3914000000,18
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.4",494,ALL,290,3361,33.3785000000,1326
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.4",494,albcp,41,63,0.4654500000,19
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.4",494,bkcp,115,166,1.0117000000,48
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.4",494,cl_open,195,251,7.5522500000,130
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.4",494,cscp,36,51,0.2512500000,18
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.4",494,ho_open,192,797,9.2287000000,323
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.4",494,ngdcp,155,170,2.6844000000,78
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.4",494,offlcp,44,47,0.2569500000,23
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.4",494,searcp,160,279,2.3556500000,105
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.4",494,skpcp,49,106,0.8483500000,45
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.4",494,splcp,192,433,3.4778000000,198
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.4",494,xzcp,143,971,5.1037500000,331
2026-05-28,mx,RM06B,facebook,"1.3.4",3448,ALL,2859,20410,457.2612500000,8858
2026-05-28,mx,RM06B,facebook,"1.3.4",3448,albcp,439,515,11.5345500000,204
2026-05-28,mx,RM06B,facebook,"1.3.4",3448,bkcp,640,775,9.6887000000,224
2026-05-28,mx,RM06B,facebook,"1.3.4",3448,cl_open,1977,2347,131.9873500000,1797
2026-05-28,mx,RM06B,facebook,"1.3.4",3448,cscp,165,230,2.0172000000,85
2026-05-28,mx,RM06B,facebook,"1.3.4",3448,ho_open,1856,5673,138.4208500000,2434
2026-05-28,mx,RM06B,facebook,"1.3.4",3448,jclcp,20,22,0.1259000000,6
2026-05-28,mx,RM06B,facebook,"1.3.4",3448,lkcp,30,33,0.4831000000,12
2026-05-28,mx,RM06B,facebook,"1.3.4",3448,ngdcp,1305,1330,44.0290500000,742
2026-05-28,mx,RM06B,facebook,"1.3.4",3448,offlcp,192,224,2.4136000000,65
2026-05-28,mx,RM06B,facebook,"1.3.4",3448,rkgcp,40,40,1.0325000000,16
2026-05-28,mx,RM06B,facebook,"1.3.4",3448,searcp,807,1095,18.1353000000,501
2026-05-28,mx,RM06B,facebook,"1.3.4",3448,secp,72,72,1.9319500000,28
2026-05-28,mx,RM06B,facebook,"1.3.4",3448,skpcp,377,1112,11.0477500000,383
2026-05-28,mx,RM06B,facebook,"1.3.4",3448,splcp,1472,2529,47.1228500000,856
2026-05-28,mx,RM06B,facebook,"1.3.4",3448,stccp,51,56,1.0905500000,21
2026-05-28,mx,RM06B,facebook,"1.3.4",3448,xzcp,846,4357,36.2000500000,1484
2026-05-28,mx,RM06B,unknown,"1.3.4",527,ALL,448,817,27.0653500000,167
2026-05-28,mx,RM06B,unknown,"1.3.4",527,bkcp,18,19,0.1391500000,7
2026-05-28,mx,RM06B,unknown,"1.3.4",527,cl_open,412,428,23.3686500000,27
2026-05-28,mx,RM06B,unknown,"1.3.4",527,ho_open,47,113,1.5978000000,49
2026-05-28,mx,RM06B,unknown,"1.3.4",527,ngdcp,29,29,0.4142500000,8
2026-05-28,mx,RM06B,unknown,"1.3.4",527,searcp,20,31,0.2053500000,5
2026-05-28,mx,RM06B,unknown,"1.3.4",527,splcp,20,46,0.4958000000,27
2026-05-28,mx,RM06B,unknown,"1.3.4",527,xzcp,18,122,0.4573000000,28
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.5",473,ALL,283,3598,33.5920500000,1330
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.5",473,albcp,35,72,0.6488500000,41
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.5",473,bkcp,112,174,1.0464500000,69
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.5",473,cl_open,189,239,7.0774500000,127
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.5",473,cscp,28,51,0.2278000000,21
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.5",473,ho_open,173,731,7.6145000000,293
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.5",473,ngdcp,161,165,3.2236000000,66
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.5",473,offlcp,45,48,0.2743000000,17
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.5",473,searcp,161,250,2.5861500000,70
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.5",473,skpcp,50,198,1.0293500000,63
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.5",473,splcp,176,425,3.2407000000,141
2026-05-28,mx,RM06B,Google Ads ACI,"1.3.5",473,xzcp,142,1213,6.2955500000,410
2026-05-28,mx,RM06B,facebook,"1.3.5",3071,ALL,2555,18541,410.9075500000,8338
2026-05-28,mx,RM06B,facebook,"1.3.5",3071,albcp,374,418,9.9322500000,225
2026-05-28,mx,RM06B,facebook,"1.3.5",3071,bkcp,558,667,9.0900500000,258
2026-05-28,mx,RM06B,facebook,"1.3.5",3071,cl_open,1682,2003,116.2584500000,1548
2026-05-28,mx,RM06B,facebook,"1.3.5",3071,cscp,164,219,2.0298500000,69
2026-05-28,mx,RM06B,facebook,"1.3.5",3071,ho_open,1675,4966,121.3321000000,2132
2026-05-28,mx,RM06B,facebook,"1.3.5",3071,jclcp,16,16,0.1141500000,2
2026-05-28,mx,RM06B,facebook,"1.3.5",3071,lkcp,34,36,0.3654000000,15
2026-05-28,mx,RM06B,facebook,"1.3.5",3071,ngdcp,1180,1202,41.9046000000,733
2026-05-28,mx,RM06B,facebook,"1.3.5",3071,offlcp,191,213,1.4315000000,63
2026-05-28,mx,RM06B,facebook,"1.3.5",3071,rkgcp,46,46,1.1557500000,27
2026-05-28,mx,RM06B,facebook,"1.3.5",3071,searcp,699,967,15.1292000000,431
2026-05-28,mx,RM06B,facebook,"1.3.5",3071,secp,48,48,1.1427000000,28
2026-05-28,mx,RM06B,facebook,"1.3.5",3071,skpcp,359,1173,11.4494000000,440
2026-05-28,mx,RM06B,facebook,"1.3.5",3071,splcp,1356,2252,44.4983000000,845
2026-05-28,mx,RM06B,facebook,"1.3.5",3071,stccp,43,45,1.1281000000,26
2026-05-28,mx,RM06B,facebook,"1.3.5",3071,xzcp,768,4270,33.9457500000,1496
2026-05-28,mx,RM06B,unknown,"1.3.5",362,ALL,331,553,20.4088500000,101
2026-05-28,mx,RM06B,unknown,"1.3.5",362,cl_open,309,319,17.6876500000,35
2026-05-28,mx,RM06B,unknown,"1.3.5",362,ho_open,24,57,1.3492500000,14
2026-05-28,mx,RM06B,unknown,"1.3.5",362,ngdcp,20,21,0.4533500000,7
2026-05-28,mx,RM06B,unknown,"1.3.5",362,searcp,11,16,0.1022000000,0
2026-05-28,mx,RM06B,unknown,"1.3.5",362,splcp,15,32,0.2166500000,13
2026-05-28,mx,RM06B,unknown,"1.3.5",362,xzcp,12,69,0.4050000000,20
2026-05-28,mx,RM08,Google Ads ACI,"1.2.4",102,ALL,86,1034,6.5612549397,274
2026-05-28,mx,RM08,Google Ads ACI,"1.2.4",102,ccopen,52,66,1.1869476837,21
2026-05-28,mx,RM08,Google Ads ACI,"1.2.4",102,hhopen,54,158,1.2533443193,56
2026-05-28,mx,RM08,Google Ads ACI,"1.2.4",102,insback,31,42,0.1881219009,12
2026-05-28,mx,RM08,Google Ads ACI,"1.2.4",102,inscon,37,107,0.3650559219,27
2026-05-28,mx,RM08,Google Ads ACI,"1.2.4",102,insdown,49,342,1.3131892891,74
2026-05-28,mx,RM08,Google Ads ACI,"1.2.4",102,inshg,14,14,0.0574268788,3
2026-05-28,mx,RM08,Google Ads ACI,"1.2.4",102,insnewgd,47,48,0.9416777875,15
2026-05-28,mx,RM08,Google Ads ACI,"1.2.4",102,insplayn,15,117,0.3745327048,31
2026-05-28,mx,RM08,Google Ads ACI,"1.2.4",102,inssec,56,89,0.6476909918,23
2026-05-28,mx,RM08,Google Ads ACI,"1.2.4",102,inssp,15,28,0.0904792258,5
2026-05-28,mx,RM08,facebook,"1.2.4",1306,ALL,1059,5743,194.6605768580,2926
2026-05-28,mx,RM08,facebook,"1.2.4",1306,ccopen,758,932,58.3342678331,755
2026-05-28,mx,RM08,facebook,"1.2.4",1306,hhopen,639,1459,54.6169171004,664
2026-05-28,mx,RM08,facebook,"1.2.4",1306,insabb,216,239,10.3334176388,114
2026-05-28,mx,RM08,facebook,"1.2.4",1306,insatt,29,29,1.1718055340,13
2026-05-28,mx,RM08,facebook,"1.2.4",1306,insback,212,230,5.4762196333,108
2026-05-28,mx,RM08,facebook,"1.2.4",1306,inscon,182,404,5.9616209139,146
2026-05-28,mx,RM08,facebook,"1.2.4",1306,insdown,256,1208,17.6082400200,486
2026-05-28,mx,RM08,facebook,"1.2.4",1306,inshg,20,25,0.4492683422,12
2026-05-28,mx,RM08,facebook,"1.2.4",1306,insnewgd,408,412,21.0480986379,255
2026-05-28,mx,RM08,facebook,"1.2.4",1306,inspa,11,11,0.3422983325,5
2026-05-28,mx,RM08,facebook,"1.2.4",1306,insplayn,208,526,11.6224441397,236
2026-05-28,mx,RM08,facebook,"1.2.4",1306,insrrr,13,13,0.5872485864,8
2026-05-28,mx,RM08,facebook,"1.2.4",1306,inssec,170,194,5.5606026559,103
2026-05-28,mx,RM08,facebook,"1.2.4",1306,inssp,47,52,1.3100441718,18
2026-05-28,mx,RM08,unknown,"1.2.4",271,ALL,234,444,13.6742732385,61
2026-05-28,mx,RM08,unknown,"1.2.4",271,ccopen,214,227,11.9508105275,21
2026-05-28,mx,RM08,unknown,"1.2.4",271,hhopen,39,93,1.2190942972,16
2026-05-28,my,RM06B,facebook,"1.3.4",54,ALL,44,231,5.9467500000,165
2026-05-28,my,RM06B,facebook,"1.3.4",54,albcp,10,10,0.2664000000,4
2026-05-28,my,RM06B,facebook,"1.3.4",54,bkcp,12,13,0.1957000000,2
2026-05-28,my,RM06B,facebook,"1.3.4",54,cl_open,33,38,1.3576000000,37
2026-05-28,my,RM06B,facebook,"1.3.4",54,ho_open,35,79,2.1035500000,59
2026-05-28,my,RM06B,facebook,"1.3.4",54,ngdcp,23,24,0.8158000000,17
2026-05-28,my,RM06B,facebook,"1.3.4",54,searcp,17,18,0.3576000000,15
2026-05-28,my,RM06B,facebook,"1.3.4",54,splcp,21,24,0.2920000000,17
2026-05-28,my,RM06B,facebook,"1.3.4",54,xzcp,10,11,0.0832000000,9
2026-05-28,my,RM06B,facebook,"1.3.5",71,ALL,57,409,8.9199500000,205
2026-05-28,my,RM06B,facebook,"1.3.5",71,albcp,12,15,0.1671500000,5
2026-05-28,my,RM06B,facebook,"1.3.5",71,bkcp,21,26,0.3190500000,5
2026-05-28,my,RM06B,facebook,"1.3.5",71,cl_open,36,44,2.2190000000,40
2026-05-28,my,RM06B,facebook,"1.3.5",71,ho_open,38,152,3.0197000000,75
2026-05-28,my,RM06B,facebook,"1.3.5",71,ngdcp,26,27,1.0287500000,16
2026-05-28,my,RM06B,facebook,"1.3.5",71,searcp,23,29,0.6285500000,17
2026-05-28,my,RM06B,facebook,"1.3.5",71,splcp,31,52,0.8819000000,31
2026-05-28,my,RM06B,facebook,"1.3.5",71,xzcp,12,34,0.2490000000,9
2026-05-28,my,RM08,facebook,"1.2.4",174,ALL,150,702,20.9274232224,385
2026-05-28,my,RM08,facebook,"1.2.4",174,ccopen,98,112,6.0994032025,103
2026-05-28,my,RM08,facebook,"1.2.4",174,hhopen,98,201,6.6049236540,104
2026-05-28,my,RM08,facebook,"1.2.4",174,insabb,26,26,0.9290251833,12
2026-05-28,my,RM08,facebook,"1.2.4",174,insback,30,30,0.6327090495,4
2026-05-28,my,RM08,facebook,"1.2.4",174,inscon,23,50,0.4824814559,19
2026-05-28,my,RM08,facebook,"1.2.4",174,insdown,41,97,1.2750244468,44
2026-05-28,my,RM08,facebook,"1.2.4",174,insnewgd,77,79,2.9518302488,57
2026-05-28,my,RM08,facebook,"1.2.4",174,insplayn,26,36,0.6791974676,16
2026-05-28,my,RM08,facebook,"1.2.4",174,inssec,33,36,0.7221354454,15
2026-05-28,my,RM08,facebook,"1.2.4",174,inssp,13,17,0.2357386137,7
2026-05-28,ng,RM06B,facebook,"1.3.4",259,ALL,201,1319,17.3927500000,725
2026-05-28,ng,RM06B,facebook,"1.3.4",259,albcp,59,63,0.9722000000,37
2026-05-28,ng,RM06B,facebook,"1.3.4",259,bkcp,43,49,0.7289000000,29
2026-05-28,ng,RM06B,facebook,"1.3.4",259,cl_open,92,108,2.4112000000,85
2026-05-28,ng,RM06B,facebook,"1.3.4",259,cscp,12,15,0.1099500000,11
2026-05-28,ng,RM06B,facebook,"1.3.4",259,ho_open,125,388,5.4454000000,184
2026-05-28,ng,RM06B,facebook,"1.3.4",259,ngdcp,70,71,1.3483000000,48
2026-05-28,ng,RM06B,facebook,"1.3.4",259,searcp,22,33,0.4313500000,23
2026-05-28,ng,RM06B,facebook,"1.3.4",259,skpcp,42,114,1.3569000000,67
2026-05-28,ng,RM06B,facebook,"1.3.4",259,splcp,107,162,2.0807000000,68
2026-05-28,ng,RM06B,facebook,"1.3.4",259,xzcp,67,303,2.2603000000,160
2026-05-28,ng,RM06B,facebook,"1.3.5",205,ALL,159,1103,10.3526500000,510
2026-05-28,ng,RM06B,facebook,"1.3.5",205,albcp,36,54,0.3746000000,30
2026-05-28,ng,RM06B,facebook,"1.3.5",205,bkcp,36,40,0.2236500000,16
2026-05-28,ng,RM06B,facebook,"1.3.5",205,cl_open,63,82,2.1282000000,79
2026-05-28,ng,RM06B,facebook,"1.3.5",205,cscp,13,21,0.1476000000,6
2026-05-28,ng,RM06B,facebook,"1.3.5",205,ho_open,104,255,3.0013000000,113
2026-05-28,ng,RM06B,facebook,"1.3.5",205,ngdcp,56,60,1.0545000000,46
2026-05-28,ng,RM06B,facebook,"1.3.5",205,searcp,21,24,0.1399000000,9
2026-05-28,ng,RM06B,facebook,"1.3.5",205,skpcp,28,97,0.5801000000,30
2026-05-28,ng,RM06B,facebook,"1.3.5",205,splcp,78,144,1.3785000000,63
2026-05-28,ng,RM06B,facebook,"1.3.5",205,xzcp,44,313,1.2516000000,116
2026-05-28,ng,RM08,facebook,"1.2.4",97,ALL,70,359,5.3443250879,139
2026-05-28,ng,RM08,facebook,"1.2.4",97,ccopen,44,49,1.2328767415,29
2026-05-28,ng,RM08,facebook,"1.2.4",97,hhopen,38,89,1.1166910324,23
2026-05-28,ng,RM08,facebook,"1.2.4",97,insabb,11,14,0.1376290526,6
2026-05-28,ng,RM08,facebook,"1.2.4",97,inscon,20,44,0.5681921103,16
2026-05-28,ng,RM08,facebook,"1.2.4",97,insdown,28,75,1.1041950513,23
2026-05-28,ng,RM08,facebook,"1.2.4",97,insnewgd,25,27,0.4633339093,15
2026-05-28,ng,RM08,facebook,"1.2.4",97,insplayn,14,24,0.3232133925,10
2026-05-28,ni,RM06B,facebook,"1.3.4",147,ALL,124,714,4.8281000000,315
2026-05-28,ni,RM06B,facebook,"1.3.4",147,albcp,13,13,0.0770000000,3
2026-05-28,ni,RM06B,facebook,"1.3.4",147,bkcp,24,27,0.0257500000,8
2026-05-28,ni,RM06B,facebook,"1.3.4",147,cl_open,77,90,1.9818000000,87
2026-05-28,ni,RM06B,facebook,"1.3.4",147,ho_open,74,207,1.1959000000,72
2026-05-28,ni,RM06B,facebook,"1.3.4",147,ngdcp,58,62,0.4520500000,30
2026-05-28,ni,RM06B,facebook,"1.3.4",147,searcp,37,42,0.2882000000,26
2026-05-28,ni,RM06B,facebook,"1.3.4",147,skpcp,18,31,0.0568500000,14
2026-05-28,ni,RM06B,facebook,"1.3.4",147,splcp,61,94,0.4678000000,35
2026-05-28,ni,RM06B,facebook,"1.3.4",147,xzcp,39,129,0.2691500000,37
2026-05-28,ni,RM06B,facebook,"1.3.5",122,ALL,98,612,3.8530000000,309
2026-05-28,ni,RM06B,facebook,"1.3.5",122,albcp,13,13,0.0635500000,7
2026-05-28,ni,RM06B,facebook,"1.3.5",122,bkcp,20,22,0.1368000000,9
2026-05-28,ni,RM06B,facebook,"1.3.5",122,cl_open,67,75,1.3041500000,65
2026-05-28,ni,RM06B,facebook,"1.3.5",122,ho_open,60,165,1.0994000000,99
2026-05-28,ni,RM06B,facebook,"1.3.5",122,ngdcp,45,46,0.5041500000,31
2026-05-28,ni,RM06B,facebook,"1.3.5",122,searcp,20,34,0.0871500000,11
2026-05-28,ni,RM06B,facebook,"1.3.5",122,skpcp,14,47,0.0959500000,18
2026-05-28,ni,RM06B,facebook,"1.3.5",122,splcp,46,98,0.2824500000,31
2026-05-28,ni,RM06B,facebook,"1.3.5",122,xzcp,26,86,0.2487000000,30
2026-05-28,pe,RM06B,Google Ads ACI,"1.3.4",105,ALL,63,529,10.4590500000,246
2026-05-28,pe,RM06B,Google Ads ACI,"1.3.4",105,bkcp,23,26,0.0983000000,5
2026-05-28,pe,RM06B,Google Ads ACI,"1.3.4",105,cl_open,45,55,4.9401500000,50
2026-05-28,pe,RM06B,Google Ads ACI,"1.3.4",105,ho_open,40,117,2.2599000000,46
2026-05-28,pe,RM06B,Google Ads ACI,"1.3.4",105,ngdcp,24,24,0.7585000000,13
2026-05-28,pe,RM06B,Google Ads ACI,"1.3.4",105,searcp,28,42,0.9140500000,16
2026-05-28,pe,RM06B,Google Ads ACI,"1.3.4",105,splcp,30,81,0.9269000000,35
2026-05-28,pe,RM06B,Google Ads ACI,"1.3.4",105,xzcp,19,159,0.4204000000,71
2026-05-28,pe,RM06B,TIKTOK,"1.3.4",260,ALL,235,1580,41.5038000000,668
2026-05-28,pe,RM06B,TIKTOK,"1.3.4",260,albcp,20,22,0.4596500000,16
2026-05-28,pe,RM06B,TIKTOK,"1.3.4",260,bkcp,56,60,0.4811500000,15
2026-05-28,pe,RM06B,TIKTOK,"1.3.4",260,cl_open,179,209,21.9516500000,182
2026-05-28,pe,RM06B,TIKTOK,"1.3.4",260,cscp,19,22,0.2280000000,8
2026-05-28,pe,RM06B,TIKTOK,"1.3.4",260,ho_open,139,442,6.9656500000,162
2026-05-28,pe,RM06B,TIKTOK,"1.3.4",260,ngdcp,128,132,3.3988500000,68
2026-05-28,pe,RM06B,TIKTOK,"1.3.4",260,searcp,87,123,1.9812000000,52
2026-05-28,pe,RM06B,TIKTOK,"1.3.4",260,skpcp,36,105,0.4834000000,29
2026-05-28,pe,RM06B,TIKTOK,"1.3.4",260,splcp,141,241,4.4596500000,76
2026-05-28,pe,RM06B,TIKTOK,"1.3.4",260,xzcp,55,193,0.8805500000,47
2026-05-28,pe,RM06B,facebook,"1.3.4",922,ALL,783,4913,165.3199000000,2309
2026-05-28,pe,RM06B,facebook,"1.3.4",922,albcp,102,104,2.7109000000,39
2026-05-28,pe,RM06B,facebook,"1.3.4",922,bkcp,173,197,2.5747500000,54
2026-05-28,pe,RM06B,facebook,"1.3.4",922,cl_open,560,670,66.0293000000,592
2026-05-28,pe,RM06B,facebook,"1.3.4",922,cscp,36,43,0.6480000000,21
2026-05-28,pe,RM06B,facebook,"1.3.4",922,ho_open,502,1468,36.8107500000,624
2026-05-28,pe,RM06B,facebook,"1.3.4",922,ngdcp,401,409,19.4091500000,293
2026-05-28,pe,RM06B,facebook,"1.3.4",922,offlcp,40,43,0.5235500000,13
2026-05-28,pe,RM06B,facebook,"1.3.4",922,rkgcp,11,11,0.2522500000,1
2026-05-28,pe,RM06B,facebook,"1.3.4",922,searcp,241,308,6.4841500000,112
2026-05-28,pe,RM06B,facebook,"1.3.4",922,secp,27,27,0.6856500000,12
2026-05-28,pe,RM06B,facebook,"1.3.4",922,skpcp,95,251,2.1779500000,64
2026-05-28,pe,RM06B,facebook,"1.3.4",922,splcp,439,706,18.4211500000,249
2026-05-28,pe,RM06B,facebook,"1.3.4",922,stccp,20,21,0.3969500000,14
2026-05-28,pe,RM06B,facebook,"1.3.4",922,xzcp,202,637,7.9364000000,220
2026-05-28,pe,RM06B,unknown,"1.3.4",152,ALL,141,194,15.7159500000,25
2026-05-28,pe,RM06B,unknown,"1.3.4",152,cl_open,134,134,14.7060000000,9
2026-05-28,pe,RM06B,unknown,"1.3.4",152,ho_open,10,25,0.7741500000,7
2026-05-28,pe,RM06B,Google Ads ACI,"1.3.5",111,ALL,58,631,8.7103000000,244
2026-05-28,pe,RM06B,Google Ads ACI,"1.3.5",111,bkcp,26,41,0.4775500000,9
2026-05-28,pe,RM06B,Google Ads ACI,"1.3.5",111,cl_open,36,45,2.6134500000,36
2026-05-28,pe,RM06B,Google Ads ACI,"1.3.5",111,ho_open,39,198,2.4278000000,89
2026-05-28,pe,RM06B,Google Ads ACI,"1.3.5",111,ngdcp,25,27,0.5901500000,15
2026-05-28,pe,RM06B,Google Ads ACI,"1.3.5",111,searcp,29,53,0.6457500000,19
2026-05-28,pe,RM06B,Google Ads ACI,"1.3.5",111,splcp,30,89,1.2172000000,27
2026-05-28,pe,RM06B,Google Ads ACI,"1.3.5",111,xzcp,25,136,0.3544000000,30
2026-05-28,pe,RM06B,TIKTOK,"1.3.5",192,ALL,177,1117,36.6662000000,520
2026-05-28,pe,RM06B,TIKTOK,"1.3.5",192,albcp,25,30,0.3190000000,13
2026-05-28,pe,RM06B,TIKTOK,"1.3.5",192,bkcp,32,38,0.3615500000,10
2026-05-28,pe,RM06B,TIKTOK,"1.3.5",192,cl_open,138,167,17.3493500000,157
2026-05-28,pe,RM06B,TIKTOK,"1.3.5",192,ho_open,96,297,6.4294000000,115
2026-05-28,pe,RM06B,TIKTOK,"1.3.5",192,ngdcp,107,109,3.8883500000,71
2026-05-28,pe,RM06B,TIKTOK,"1.3.5",192,searcp,51,66,1.7409000000,23
2026-05-28,pe,RM06B,TIKTOK,"1.3.5",192,skpcp,23,73,0.3512500000,26
2026-05-28,pe,RM06B,TIKTOK,"1.3.5",192,splcp,110,155,4.5210000000,40
2026-05-28,pe,RM06B,TIKTOK,"1.3.5",192,xzcp,40,149,0.9615500000,57
2026-05-28,pe,RM06B,facebook,"1.3.5",849,ALL,735,4628,142.7227000000,2161
2026-05-28,pe,RM06B,facebook,"1.3.5",849,albcp,93,104,2.4203000000,43
2026-05-28,pe,RM06B,facebook,"1.3.5",849,bkcp,138,165,1.9211000000,62
2026-05-28,pe,RM06B,facebook,"1.3.5",849,cl_open,487,598,58.0808000000,521
2026-05-28,pe,RM06B,facebook,"1.3.5",849,cscp,51,68,0.6335500000,22
2026-05-28,pe,RM06B,facebook,"1.3.5",849,ho_open,429,1260,30.1168000000,576
2026-05-28,pe,RM06B,facebook,"1.3.5",849,ngdcp,407,419,18.0217500000,254
2026-05-28,pe,RM06B,facebook,"1.3.5",849,offlcp,30,38,0.2922000000,12
2026-05-28,pe,RM06B,facebook,"1.3.5",849,searcp,226,315,5.9683000000,109
2026-05-28,pe,RM06B,facebook,"1.3.5",849,secp,23,26,0.7319000000,24
2026-05-28,pe,RM06B,facebook,"1.3.5",849,skpcp,94,219,2.3710500000,90
2026-05-28,pe,RM06B,facebook,"1.3.5",849,splcp,398,662,16.2954500000,221
2026-05-28,pe,RM06B,facebook,"1.3.5",849,stccp,13,13,0.1359000000,4
2026-05-28,pe,RM06B,facebook,"1.3.5",849,xzcp,183,725,5.5649000000,219
2026-05-28,pe,RM06B,unknown,"1.3.5",114,ALL,105,119,11.9870500000,2
2026-05-28,pe,RM06B,unknown,"1.3.5",114,cl_open,100,104,11.7135000000,2
2026-05-28,pe,RM08,facebook,"1.2.4",343,ALL,299,1499,54.1557266279,816
2026-05-28,pe,RM08,facebook,"1.2.4",343,ccopen,202,240,16.8055612691,223
2026-05-28,pe,RM08,facebook,"1.2.4",343,hhopen,173,482,17.8794262205,199
2026-05-28,pe,RM08,facebook,"1.2.4",343,insabb,30,30,0.7082506249,17
2026-05-28,pe,RM08,facebook,"1.2.4",343,insback,41,42,0.6756664731,11
2026-05-28,pe,RM08,facebook,"1.2.4",343,inscon,53,90,1.0378074496,19
2026-05-28,pe,RM08,facebook,"1.2.4",343,insdown,76,250,4.5135781491,129
2026-05-28,pe,RM08,facebook,"1.2.4",343,insnewgd,142,143,7.7304526477,101
2026-05-28,pe,RM08,facebook,"1.2.4",343,insplayn,68,116,2.6635363521,79
2026-05-28,pe,RM08,facebook,"1.2.4",343,inssec,55,62,1.6362725756,26
2026-05-28,pe,RM08,facebook,"1.2.4",343,inssp,14,14,0.1872060700,3
2026-05-28,pe,RM08,unknown,"1.2.4",62,ALL,55,81,3.1366118164,13
2026-05-28,pe,RM08,unknown,"1.2.4",62,ccopen,48,50,2.8948018587,4
2026-05-28,pe,RM08,unknown,"1.2.4",62,hhopen,12,21,0.2025686402,7
2026-05-28,ph,RM06B,Google Ads ACI,"1.3.4",118,ALL,102,1062,6.7406000000,494
2026-05-28,ph,RM06B,Google Ads ACI,"1.3.4",118,bkcp,40,66,0.1425500000,21
2026-05-28,ph,RM06B,Google Ads ACI,"1.3.4",118,cl_open,68,83,1.7685500000,59
2026-05-28,ph,RM06B,Google Ads ACI,"1.3.4",118,cscp,10,20,0.0265000000,3
2026-05-28,ph,RM06B,Google Ads ACI,"1.3.4",118,ho_open,68,218,1.9272000000,108
2026-05-28,ph,RM06B,Google Ads ACI,"1.3.4",118,ngdcp,41,44,0.4272000000,27
2026-05-28,ph,RM06B,Google Ads ACI,"1.3.4",118,offlcp,12,15,0.0258500000,1
2026-05-28,ph,RM06B,Google Ads ACI,"1.3.4",118,searcp,41,71,0.3029000000,21
2026-05-28,ph,RM06B,Google Ads ACI,"1.3.4",118,splcp,56,111,0.8167500000,97
2026-05-28,ph,RM06B,Google Ads ACI,"1.3.4",118,xzcp,53,388,1.1088000000,146
2026-05-28,ph,RM06B,Google Ads ACI,"1.3.5",101,ALL,86,712,4.3075000000,307
2026-05-28,ph,RM06B,Google Ads ACI,"1.3.5",101,bkcp,24,31,0.0574000000,8
2026-05-28,ph,RM06B,Google Ads ACI,"1.3.5",101,cl_open,57,71,1.0842500000,57
2026-05-28,ph,RM06B,Google Ads ACI,"1.3.5",101,ho_open,49,123,1.0924000000,58
2026-05-28,ph,RM06B,Google Ads ACI,"1.3.5",101,ngdcp,36,36,0.2973500000,30
